,obsid,species,duration,duration_seconds,attempts,Rinter,Rintra,Iinter,Iintra,Successes,Ind_Rinter,Ind_Rintra,Ind_Iinter,Ind_Iintra,Ind_Successes
1439,080711Celina,Phleg,1:00:00,3600,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1440,080711Celina,Phleg,1:00:00,3600,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1441,080709Celina,Rheg,2:20:00,8400,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1442,080709Celina,Rheg,4:00:00,14400,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1443,080711Celina,Rheg,1:30:00,5400,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
1444,080711Celina,Rheg,2:50:00,10200,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1445,080711Celina,Rheg,1:00:00,3600,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1446,080711Celina,Rheg,5:20:00,19200,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1447,080716Celina,M. fort,1:46:00,6360,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1448,080716Celina,M. fort,1:21:00,4860,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1449,080716Celina,M. fort,1:10:00,4200,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1450,080709Celina,M. fort,1:00:00,3600,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1451,080711Celina,M. fort,1:00:00,3600,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1452,080711Celina,M. fort,1:15:00,4500,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1453,080711Celina,M. fort,3:50:00,13800,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1454,080711Celina,M. fort,1:30:00,5400,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1455,080711Celina,M. fort,1:00:00,3600,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1456,080711Celina,M. fort,2:18:00,8280,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1457,080715Celina,M. fort,1:03:00,3780,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1458,080715Celina,M. fort,1:29:00,5340,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1459,080704Celina,M. fort,1:26:00,5160,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1460,080704Celina,M. fort,1:05:00,3900,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1461,080704Celina,M. fort,1:03:00,3780,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1462,080704Celina,M. fort,1:04:00,3840,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1463,080704Celina,M. fort,2:12:00,7920,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1464,080702Celina,M. fort,2:38:00,9480,2,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
1465,080702Celina,M. fort,1:43:00,6180,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1466,080702Celina,M. fort,4:50:00,17400,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1467,080705Celina,M. fort,1:26:00,5160,4,1,0,0,0,3,TRUE,FALSE,FALSE,FALSE,TRUE
1468,080704Celina,M. fort,2:15:00,8100,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1469,080708Celina,M. fort,2:41:00,9660,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1470,080709Celina,M. fort,1:02:00,3720,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1471,080709Celina,M. fort,1:00:00,3600,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1472,080709Celina,M. fort,1:50:00,6600,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1473,080709Celina,M. fort,1:24:00,5040,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1474,080709Celina,M. fort,1:18:00,4680,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1475,080709Celina,M. fort,2:59:00,10740,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
1476,080710Celina,M. fort,1:03:00,3780,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1477,080710Celina,M. fort,2:44:00,9840,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
1478,080710Celina,M. fort,1:37:00,5820,2,2,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
1479,080710Celina,M. fort,1:22:00,4920,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1480,080710Celina,M. fort,1:37:00,5820,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1481,080710Celina,M. fort,1:58:00,7080,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1482,080710Celina,M. fort,1:01:00,3660,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1483,080710Celina,M. fort,1:00:00,3600,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1484,080710Celina,M. fort,1:40:00,6000,8,1,0,0,0,7,TRUE,FALSE,FALSE,FALSE,TRUE
1485,080710Celina,M. fort,1:56:00,6960,2,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
1486,080710Celina,M. fort,1:24:00,5040,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1487,080711Celina,Phleg,2:30:00,9000,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1488,080711Celina,Phleg,2:30:00,9000,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1489,080711Celina,Phleg,1:30:00,5400,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1490,080711Celina,Phleg,2:00:00,7200,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1491,080711Celina,Phleg,2:30:00,9000,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
1492,080711Celina,Phleg,2:45:00,9900,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1493,080715Celina,Phleg,1:59:00,7140,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
1494,080715Celina,Phleg,3:38:00,13080,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
1495,080715Celina,Phleg,1:22:00,4920,8,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,TRUE
1496,080716Celina,Phleg,6:09:00,22140,10,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,TRUE
1497,080716Celina,Phleg,1:03:00,3780,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
