"","X","obsid","species","duration","duration_minutes","duration_seconds","attempts","Rinter","Rintra","Iinter","Iintra","Successes","Ind_Rinter","Ind_Rintra","Ind_Iinter","Ind_Iintra","Ind_Successes"
"416",416,"070531NellyAM","D. mer","3:58:00",3.96666666666667,238,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"417",417,"070531NellyAM","D. mer","2:40:00",2.66666666666667,160,2,0,1,0,1,0,FALSE,TRUE,FALSE,TRUE,FALSE
"418",418,"070531NellyAM","D. mer","4:41:00",4.68333333333333,281,15,0,0,0,0,13,FALSE,FALSE,FALSE,FALSE,TRUE
"419",419,"070531NellyAM","D. mer","2:30:00",2.5,150,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"420",420,"070531NellyAM","D. mer","1:48:00",1.8,108,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"421",421,"070531NellyAM","D. mer","1:35:00",1.58333333333333,95,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"422",422,"070531NellyAM","D. mer","1:02:00",1.03333333333333,62,0,0,1,0,1,0,FALSE,TRUE,FALSE,TRUE,FALSE
"423",423,"070601KathyAM","D. mer","2:36:00",2.6,156,3,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"424",424,"070601KathyPM","D. mer","1:03:00",1.05,63,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"425",425,"070602JudyAM","D. mer","1:03:00",1.05,63,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"426",426,"070602JudyAM","D. mer","1:06:00",1.1,66,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"427",427,"070604KathyAM","D. mer","3:10:00",3.16666666666667,190,6,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"428",428,"070604KathyAM","D. mer","2:24:00",2.4,144,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"429",429,"070604KathyAM","D. mer","2:46:00",2.76666666666667,166,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"430",430,"070604KathyAM","D. mer","1:12:00",1.2,72,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"431",431,"070604KathyAM","D. mer","1:54:00",1.9,114,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"432",432,"070604KathyAM","D. mer","1:46:00",1.76666666666667,106,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"433",433,"070602JudyAM","D. mer","1:00:00",1,60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"434",434,"070602JudyAM","D. mer","1:23:00",1.38333333333333,83,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"435",435,"070602JudyAM","D. mer","0:43:00",0.716666666666667,43,0,1,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE
"436",436,"070604KathyAM","D. mer","1:12:00",1.2,72,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"437",437,"070604KathyAM","D. mer","2:22:00",2.36666666666667,142,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"438",438,"070517JudyAM","Rheg","0:55:00",0.916666666666667,55,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"439",439,"070521JudyAM","Rheg","2:55:00",2.91666666666667,175,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"440",440,"070521JudyAM","Rheg","5:35:00",5.58333333333333,335,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"441",441,"070522JudyAM","Rheg","1:22:00",1.36666666666667,82,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"442",442,"070522JudyAM","Rheg","3:07:00",3.11666666666667,187,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"443",443,"070522JudyAM","Rheg","2:00:00",2,120,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"444",444,"070522JudyAM","Rheg","1:15:00",1.25,75,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"445",445,"070522JudyAM","Rheg","3:31:00",3.51666666666667,211,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
"446",446,"070606ChrisPM","M. fort","2:23:00",2.38333333333333,143,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"447",447,"070606ChrisPM","M. fort","1:03:00",1.05,63,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"448",448,"070605JudyPM","D. mer","2:10:00",2.16666666666667,130,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"449",449,"070606NellyAM","D. mer","1:05:00",1.08333333333333,65,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"450",450,"070606NellyAM","D. mer","1:03:00",1.05,63,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"451",451,"070606NellyAM","D. mer","1:31:00",1.51666666666667,91,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"452",452,"070606NellyAM","D. mer","1:43:00",1.71666666666667,103,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"453",453,"070606NellyAM","D. mer","1:10:00",1.16666666666667,70,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"454",454,"070606NellyAM","D. mer","1:13:00",1.21666666666667,73,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"455",455,"070606ChrisAM","D. mer","1:18:00",1.3,78,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"456",456,"070606JudyPM","D. mer","2:58:00",2.96666666666667,178,3,1,0,0,1,2,TRUE,FALSE,FALSE,TRUE,TRUE
"457",457,"070606JudyPM","D. mer","2:07:00",2.11666666666667,127,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"458",458,"070606JudyPM","D. mer","1:46:00",1.76666666666667,106,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"459",459,"070607Eliana AM","D. mer","3:09:00",3.15,189,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"460",460,"070607ElianaAM","D. mer","1:03:00",1.05,63,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"461",461,"070607ElianaAM","D. mer","1:15:00",1.25,75,0,0,1,0,1,0,FALSE,TRUE,FALSE,TRUE,FALSE
"462",462,"070606ChrisAM","D. mer","1:24:00",1.4,84,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"463",463,"070606ChrisAM","D. mer","2:26:00",2.43333333333333,146,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"464",464,"070606ChrisAM","D. mer","2:04:00",2.06666666666667,124,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"465",465,"070523Judy","Rheg","1:27:00",1.45,87,4,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"466",466,"070523Judy","Rheg","2:54:00",2.9,174,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"467",467,"070523Judy","Rheg","1:21:00",1.35,81,5,0,0,1,1,3,FALSE,FALSE,TRUE,TRUE,TRUE
"468",468,"070523Judy","Rheg","1:00:00",1,60,2,0,2,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"469",469,"070523Judy","Rheg","1:50:00",1.83333333333333,110,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"470",470,"070522Judy","Rheg","2:00:00",2,120,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"471",471,"070525Gayatri","Rheg","2:29:00",2.48333333333333,149,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"472",472,"070525Gayatri","Rheg","2:52:00",2.86666666666667,172,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"473",473,"070523Gayatri","Rheg","4:11:00",4.18333333333333,251,19,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE,TRUE
"474",474,"070523Gayatri","Rheg","1:57:00",1.95,117,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"475",475,"070523Gayatri","Rheg","2:06:00",2.1,126,6,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"476",476,"070523Gayatri","Rheg","1:25:00",1.41666666666667,85,5,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"477",477,"070528JudyAM","Rheg","1:45:00",1.75,105,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"478",478,"070528JudyAM","Rheg","3:30:00",3.5,210,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"479",479,"070528JudyAM","Rheg","2:13:00",2.21666666666667,133,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"480",480,"070523JudyAM","Rheg","6:15:00",6.25,375,9,0,0,0,1,3,FALSE,FALSE,FALSE,TRUE,TRUE
"481",481,"070528JudyAM","Rheg","8:59:00",8.98333333333333,539,14,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE,TRUE
"482",482,"070528JudyAM","Rheg","6:15:00",6.25,375,7,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"483",483,"070528JudyPM","Rheg","2:41:00",2.68333333333333,161,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"484",484,"070528JudyPM","Rheg","2:35:00",2.58333333333333,155,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"485",485,"070525KathyAM","Rheg","1:07:00",1.11666666666667,67,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"486",486,"070525KathyAM","Rheg","2:14:00",2.23333333333333,134,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"487",487,"070525KathyAM","Rheg","1:18:00",1.3,78,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"488",488,"070531LabbieAM","Rheg","1:20:00",1.33333333333333,80,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"489",489,"070531LabbieAM","Rheg","1:36:00",1.6,96,1,0,10,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"490",490,"070531LabbieAM","Rheg","3:17:00",3.28333333333333,197,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"491",491,"070531LabbieAM","Rheg","2:51:00",2.85,171,6,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"492",492,"070531LabbieAM","Rheg","1:28:00",1.46666666666667,88,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"493",493,"070531LabbieAM","Rheg","2:08:00",2.13333333333333,128,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"494",494,"070531LabbieAM","Rheg","1:25:00",1.41666666666667,85,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"495",495,"070531LabbieAM","Rheg","1:36:00",1.6,96,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"496",496,"070531LabbieAM","Rheg","1:15:00",1.25,75,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"497",497,"070531LabbieAM","Rheg","1:30:00",1.5,90,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"498",498,"070531LabbieAM","Rheg","1:22:00",1.36666666666667,82,6,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"499",499,"070531LabbieAM","Rheg","2:20:00",2.33333333333333,140,4,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"500",500,"070531LabbieAM","Rheg","1:58:00",1.96666666666667,118,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"501",501,"070531LabbieAM","Rheg","1:40:00",1.66666666666667,100,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"502",502,"070531LabbieAM","Rheg","2:06:00",2.1,126,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"503",503,"070531LabbieAM","Rheg","3:52:00",3.86666666666667,232,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"504",504,"070531LabbieAM","Rheg","2:48:00",2.8,168,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"505",505,"070531LabbieAM","Rheg","1:36:00",1.6,96,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"506",506,"070531LabbieAM","Rheg","3:30:00",3.5,210,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"507",507,"070531LabbieAM","Rheg","2:35:00",2.58333333333333,155,5,0,1,0,0,4,FALSE,TRUE,FALSE,FALSE,TRUE
"508",508,"070531LabbieAM","Rheg","2:14:00",2.23333333333333,134,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"509",509,"070531LabbieAM","Rheg","1:11:00",1.18333333333333,71,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"510",510,"070601KathyAM","Rheg","3:32:00",3.53333333333333,212,5,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE
"511",511,"070601KathyAM","Rheg","1:05:00",1.08333333333333,65,3,0,1,0,1,2,FALSE,TRUE,FALSE,TRUE,TRUE
"512",512,"070601KathyAM","Rheg","2:23:00",2.38333333333333,143,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"513",513,"070601KathyAM","Rheg","5:02:00",5.03333333333333,302,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"514",514,"070601KathyAM","Rheg","1:12:00",1.2,72,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"515",515,"070601KathyAM","Rheg","1:08:00",1.13333333333333,68,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"516",516,"070601KathyAM","Rheg","1:44:00",1.73333333333333,104,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"517",517,"070601KathyAM","Rheg","3:38:00",3.63333333333333,218,6,2,0,0,0,4,TRUE,FALSE,FALSE,FALSE,TRUE
"518",518,"070601KathyAM","Rheg","4:12:00",4.2,252,3,4,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"519",519,"070601KathyAM","Rheg","2:23:00",2.38333333333333,143,1,2,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"520",520,"070601KathyPM","Rheg","2:11:00",2.18333333333333,131,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"521",521,"070601KathyPM","Rheg","1:53:00",1.88333333333333,113,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"522",522,"070601KathyPM","Rheg","1:05:00",1.08333333333333,65,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"523",523,"070601KathyPM","Rheg","1:43:00",1.71666666666667,103,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"524",524,"070601KathyPM","Rheg","2:01:00",2.01666666666667,121,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"525",525,"070602JudyAM","Rheg","1:33:00",1.55,93,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"526",526,"070602JudyAM","Rheg","3:57:00",3.95,237,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"527",527,"070602JudyAM","Rheg","6:00:00",6,360,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"528",528,"070602JudyAM","Rheg","2:28:00",2.46666666666667,148,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"529",529,"070602JudyAM","Rheg","1:20:00",1.33333333333333,80,2,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"530",530,"070602JudyAM","Rheg","2:06:00",2.1,126,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"531",531,"070602JudyAM","Rheg","1:58:00",1.96666666666667,118,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"532",532,"070602JudyAM","Rheg","2:26:00",2.43333333333333,146,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"533",533,"070604KathyAM","Rheg","1:51:00",1.85,111,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"534",534,"070604KathyAM","Rheg","4:05:00",4.08333333333333,245,9,0,0,0,1,5,FALSE,FALSE,FALSE,TRUE,TRUE
"535",535,"070604KathyAM","Rheg","3:10:00",3.16666666666667,190,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"536",536,"070604KathyAM","Rheg","2:52:00",2.86666666666667,172,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"537",537,"070602JudyAM","Rheg","1:35:00",1.58333333333333,95,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"538",538,"070602JudyAM","Rheg","2:34:00",2.56666666666667,154,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"539",539,"070602JudyAM","Rheg","1:24:00",1.4,84,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"540",540,"070602JudyAM","Rheg","3:39:00",3.65,219,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"541",541,"070602JudyAM","Rheg","2:01:00",2.01666666666667,121,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"542",542,"070602JudyAM","Rheg","3:25:00",3.41666666666667,205,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"543",543,"070602JudyAM","Rheg","0:56:00",0.933333333333333,56,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"544",544,"070602JudyAM","Rheg","1:21:00",1.35,81,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"545",545,"070602JudyAM","Rheg","2:03:00",2.05,123,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"546",546,"070602JudyAM","Rheg","2:02:00",2.03333333333333,122,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"547",547,"070602JudyAM","Rheg","0:44:00",0.733333333333333,44,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"548",548,"070602JudyAM","Rheg","1:10:00",1.16666666666667,70,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"549",549,"070602JudyAM","Rheg","1:52:00",1.86666666666667,112,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"550",550,"070602JudyAM","Rheg","1:02:00",1.03333333333333,62,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"551",551,"070602JudyAM","Rheg","1:00:00",1,60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"552",552,"070602JudyAM","Rheg","1:05:00",1.08333333333333,65,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"553",553,"070604KathyAM","Rheg","1:23:00",1.38333333333333,83,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"554",554,"070604KathyAM","Rheg","1:00:00",1,60,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"555",555,"070604KathyAM","Rheg","3:22:00",3.36666666666667,202,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"556",556,"070604KathyAM","Rheg","1:58:00",1.96666666666667,118,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"557",557,"070604KathyAM","Rheg","1:04:00",1.06666666666667,64,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"558",558,"070604KathyPM","Rheg","2:30:00",2.5,150,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"559",559,"070604KathyPM","Rheg","3:13:00",3.21666666666667,193,5,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"560",560,"070604KathyPM","Rheg","1:13:00",1.21666666666667,73,2,0,3,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"561",561,"070604KathyPM","Rheg","1:25:00",1.41666666666667,85,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"562",562,"070604KathyPM","Rheg","1:10:00",1.16666666666667,70,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"563",563,"070604KathyPM","Rheg","2:11:00",2.18333333333333,131,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"564",564,"070604KathyPM","Rheg","2:03:00",2.05,123,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"565",565,"070604KathyPM","Rheg","3:55:00",3.91666666666667,235,7,0,0,0,0,6,FALSE,FALSE,FALSE,FALSE,TRUE
"566",566,"070604KathyPM","Rheg","0:56:00",0.933333333333333,56,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"567",567,"070606ChrisAM","Rheg","4:50:00",4.83333333333333,290,2,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
"568",568,"070607ElianaAM","Rheg","5:11:00",5.18333333333333,311,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"569",569,"070606ChrisAM","Rheg","2:42:00",2.7,162,2,2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"570",570,"070606ChrisAM","Rheg","1:27:00",1.45,87,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"571",571,"070606ChrisAM","Rheg","3:38:00",3.63333333333333,218,9,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"572",572,"070606ChrisAM","Rheg","1:58:00",1.96666666666667,118,0,1,0,0,1,0,TRUE,FALSE,FALSE,TRUE,FALSE
"573",573,"070606ChrisAM","Rheg","2:34:00",2.56666666666667,154,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"574",574,"070606ChrisAM","Rheg","2:48:00",2.8,168,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"575",575,"070606ChrisAM","Rheg","1:05:00",1.08333333333333,65,0,0,0,10,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"576",576,"070609KathyAM","Rheg","2:02:00",2.03333333333333,122,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"577",577,"070609KathyAM","Rheg","1:21:00",1.35,81,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"578",578,"070609KathyAM","Rheg","2:08:00",2.13333333333333,128,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"579",579,"070609KathyAM","Rheg","1:35:00",1.58333333333333,95,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"580",580,"070609KathyAM","Rheg","1:13:00",1.21666666666667,73,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"581",581,"070609KathyAM","Rheg","2:17:00",2.28333333333333,137,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"582",582,"070522JudyAM","G. sal","1:10:00",1.16666666666667,70,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"583",583,"070522NellyAM","G. sal","1:47:00",1.78333333333333,107,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"584",584,"070523JudyAM","G. sal","2:37:00",2.61666666666667,157,3,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"585",585,"070523JudyAM","G. sal","1:04:00",1.06666666666667,64,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"586",586,"070523JudyAM","G. sal","1:32:00",1.53333333333333,92,3,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"587",587,"070523JudyAM","G. sal","2:48:00",2.8,168,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"588",588,"070522JudyAM","G. sal","2:37:00",2.61666666666667,157,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"589",589,"070522JudyAM","G. sal","1:30:00",1.5,90,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"590",590,"070522JudyAM","G. sal","3:58:00",3.96666666666667,238,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"591",591,"070522JudyAM","G. sal","1:00:00",1,60,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"592",592,"070524LabbieAM","G. sal","1:10:00",1.16666666666667,70,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"593",593,"070524KathyAM","G. sal","1:59:00",1.98333333333333,119,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"594",594,"070611KathyAM","M. fort","0:44:00",0.733333333333333,44,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"595",595,"070611KathyAM","M. fort","0:53:00",0.883333333333333,53,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"596",596,"070611KathyAM","M. fort","2:33:00",2.55,153,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"597",597,"070611KathyAM","M. fort","1:52:00",1.86666666666667,112,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"598",598,"070611KathyAM","M. fort","1:00:00",1,60,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"599",600,"070611KathyAM","M. fort","1:34:00",1.56666666666667,94,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"600",601,"070611KathyAM","M. fort","1:00:00",1,60,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"601",602,"070611KathyAM","M. fort","1:00:00",1,60,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"602",603,"070611KathyAM","M. fort","1:32:00",1.53333333333333,92,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"603",604,"070611KathyAM","M. fort","1:00:00",1,60,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"604",605,"070611KathyAM","M. fort","1:02:00",1.03333333333333,62,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"605",606,"070611KathyAM","M. fort","1:51:00",1.85,111,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"606",607,"070611KathyAM","M. fort","0:58:00",0.966666666666667,58,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"607",608,"070611KathyAM","M. fort","1:36:00",1.6,96,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"608",609,"070609KathyAM","D. mer","1:26:00",1.43333333333333,86,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"609",610,"070609KathyAM","D. mer","2:20:00",2.33333333333333,140,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"610",611,"070609ElianaAM","D. mer","1:09:00",1.15,69,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"611",612,"070609ElianaAM","D. mer","2:20:00",2.33333333333333,140,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
